"satis","country","age","age2"
2,"Russia",65,4225
5,"Russia",55,3025
1,"Russia",65,4225
4,"Russia",46,2116
4,"Russia",65,4225
3,"Russia",52,2704
5,"Russia",44,1936
5,"Russia",43,1849
5,"Russia",57,3249
5,"Russia",45,2025
8,"Russia",39,1521
4,"Russia",31,961
8,"Russia",41,1681
7,"Russia",32,1024
5,"Russia",34,1156
5,"Russia",67,4489
6,"Russia",63,3969
4,"Russia",23,529
5,"Russia",41,1681
6,"Russia",26,676
7,"Russia",70,4900
5,"Russia",28,784
5,"Russia",46,2116
6,"Russia",57,3249
7,"Russia",66,4356
5,"Russia",68,4624
3,"Russia",48,2304
2,"Russia",51,2601
5,"Russia",45,2025
5,"Russia",50,2500
6,"Russia",30,900
9,"Russia",60,3600
6,"Russia",29,841
2,"Russia",42,1764
4,"Russia",37,1369
5,"Russia",63,3969
7,"Russia",29,841
8,"Russia",32,1024
3,"Russia",64,4096
6,"Russia",36,1296
6,"Russia",27,729
0,"Russia",49,2401
3,"Russia",68,4624
7,"Russia",57,3249
6,"Russia",47,2209
7,"Russia",58,3364
8,"Russia",26,676
7,"Russia",37,1369
4,"Russia",24,576
7,"Russia",28,784
6,"Russia",32,1024
2,"Russia",45,2025
3,"Russia",62,3844
5,"Russia",68,4624
3,"Russia",56,3136
4,"Russia",56,3136
5,"Russia",35,1225
6,"Russia",44,1936
7,"Russia",28,784
8,"Russia",25,625
5,"Russia",45,2025
3,"Russia",66,4356
7,"Russia",39,1521
5,"Russia",62,3844
3,"Russia",48,2304
1,"Russia",42,1764
6,"Russia",60,3600
5,"Russia",21,441
2,"Russia",55,3025
2,"Russia",63,3969
4,"Russia",24,576
5,"Russia",35,1225
5,"Russia",38,1444
5,"Russia",25,625
7,"Russia",33,1089
3,"Russia",50,2500
3,"Russia",52,2704
3,"Russia",45,2025
5,"Russia",39,1521
3,"Russia",62,3844
2,"Russia",61,3721
5,"Russia",28,784
5,"Russia",54,2916
5,"Russia",62,3844
5,"Russia",63,3969
7,"Russia",32,1024
4,"Russia",62,3844
0,"Russia",45,2025
1,"Russia",46,2116
3,"Russia",38,1444
7,"Russia",48,2304
3,"Russia",44,1936
3,"Russia",50,2500
3,"Russia",64,4096
8,"Russia",24,576
5,"Russia",69,4761
6,"Russia",32,1024
6,"Russia",34,1156
4,"Russia",45,2025
5,"Russia",22,484
5,"Russia",35,1225
1,"Russia",30,900
5,"Russia",26,676
6,"Russia",65,4225
5,"Russia",66,4356
4,"Russia",59,3481
6,"Russia",51,2601
10,"Russia",46,2116
6,"Russia",52,2704
9,"Russia",48,2304
5,"Russia",63,3969
4,"Russia",35,1225
5,"Russia",62,3844
5,"Russia",21,441
4,"Russia",58,3364
6,"Russia",33,1089
3,"Russia",26,676
0,"Russia",64,4096
9,"Russia",48,2304
5,"Russia",21,441
8,"Russia",56,3136
8,"Russia",32,1024
5,"Russia",46,2116
0,"Russia",69,4761
7,"Russia",53,2809
5,"Russia",37,1369
1,"Russia",44,1936
5,"Russia",46,2116
3,"Russia",32,1024
5,"Russia",52,2704
5,"Russia",68,4624
1,"Russia",64,4096
4,"Russia",27,729
5,"Russia",41,1681
7,"Russia",70,4900
5,"Russia",37,1369
6,"Russia",41,1681
5,"Russia",67,4489
6,"Russia",65,4225
6,"Russia",26,676
6,"Russia",59,3481
4,"Russia",27,729
5,"Russia",36,1296
8,"Russia",40,1600
3,"Russia",66,4356
8,"Russia",38,1444
7,"Russia",34,1156
9,"Russia",63,3969
4,"Russia",47,2209
6,"Russia",55,3025
5,"Russia",42,1764
7,"Russia",21,441
3,"Russia",55,3025
3,"Russia",37,1369
3,"Russia",60,3600
6,"Russia",62,3844
3,"Russia",48,2304
3,"Russia",52,2704
4,"Russia",47,2209
7,"Russia",38,1444
5,"Russia",21,441
5,"Russia",45,2025
5,"Russia",62,3844
1,"Russia",67,4489
5,"Russia",38,1444
4,"Russia",45,2025
7,"Russia",27,729
2,"Russia",39,1521
2,"Russia",68,4624
7,"Russia",21,441
5,"Russia",31,961
0,"Russia",64,4096
1,"Russia",64,4096
5,"Russia",54,2916
8,"Russia",48,2304
5,"Russia",38,1444
3,"Russia",44,1936
5,"Russia",42,1764
5,"Russia",62,3844
3,"Russia",69,4761
4,"Russia",32,1024
9,"Russia",29,841
3,"Russia",49,2401
5,"Russia",32,1024
3,"Russia",64,4096
5,"Russia",33,1089
4,"Russia",33,1089
5,"Russia",52,2704
4,"Russia",40,1600
6,"Russia",48,2304
9,"Russia",28,784
9,"Russia",54,2916
2,"Russia",62,3844
5,"Russia",60,3600
3,"Russia",40,1600
3,"Russia",33,1089
7,"Russia",22,484
3,"Russia",62,3844
8,"Russia",21,441
3,"Russia",64,4096
5,"Russia",44,1936
5,"Russia",30,900
6,"Russia",58,3364
0,"Russia",39,1521
5,"Russia",37,1369
5,"Russia",44,1936
8,"Russia",43,1849
5,"Russia",22,484
5,"Russia",66,4356
5,"Russia",49,2401
3,"Russia",63,3969
5,"Russia",59,3481
6,"Russia",27,729
5,"Russia",25,625
5,"Russia",43,1849
6,"Russia",50,2500
6,"Russia",38,1444
3,"Russia",24,576
4,"Russia",31,961
4,"Russia",43,1849
4,"Russia",45,2025
5,"Russia",34,1156
5,"Russia",58,3364
4,"Russia",69,4761
3,"Russia",67,4489
5,"Russia",51,2601
3,"Russia",32,1024
3,"Russia",25,625
4,"Russia",54,2916
3,"Russia",21,441
2,"Russia",49,2401
3,"Russia",41,1681
8,"Russia",66,4356
5,"Russia",63,3969
3,"Russia",36,1296
0,"Russia",62,3844
4,"Russia",22,484
0,"Russia",39,1521
5,"Russia",68,4624
0,"Russia",55,3025
5,"Russia",70,4900
5,"Russia",42,1764
5,"Russia",27,729
7,"Russia",50,2500
7,"Russia",27,729
6,"Russia",41,1681
5,"Russia",32,1024
5,"Russia",32,1024
7,"Russia",21,441
6,"Russia",50,2500
5,"Russia",63,3969
6,"Russia",64,4096
10,"Russia",31,961
2,"Russia",47,2209
5,"Russia",62,3844
4,"Russia",69,4761
4,"Russia",32,1024
3,"Russia",33,1089
3,"Russia",27,729
2,"Russia",42,1764
2,"Russia",23,529
4,"Russia",45,2025
5,"Russia",40,1600
5,"Russia",55,3025
5,"Russia",50,2500
5,"Russia",30,900
5,"Russia",49,2401
4,"Russia",70,4900
3,"Russia",66,4356
5,"Russia",35,1225
7,"Russia",24,576
4,"Russia",39,1521
3,"Russia",66,4356
5,"Russia",41,1681
4,"Russia",62,3844
1,"Russia",58,3364
5,"Russia",39,1521
4,"Russia",34,1156
0,"Russia",39,1521
2,"Russia",40,1600
1,"Russia",40,1600
2,"Russia",21,441
5,"Russia",28,784
3,"Russia",60,3600
1,"Russia",70,4900
4,"Russia",50,2500
3,"Russia",70,4900
4,"Russia",52,2704
5,"Russia",39,1521
2,"Russia",69,4761
4,"Russia",28,784
2,"Russia",55,3025
6,"Russia",31,961
1,"Russia",41,1681
4,"Russia",49,2401
5,"Russia",48,2304
6,"Russia",26,676
5,"Russia",32,1024
5,"Russia",24,576
0,"Russia",61,3721
4,"Russia",64,4096
5,"Russia",38,1444
4,"Russia",50,2500
2,"Russia",23,529
7,"Russia",44,1936
7,"Russia",35,1225
4,"Russia",25,625
7,"Russia",45,2025
5,"Russia",48,2304
7,"Russia",36,1296
3,"Russia",61,3721
5,"Russia",65,4225
3,"Russia",64,4096
5,"Russia",55,3025
2,"Russia",30,900
1,"Russia",66,4356
3,"Russia",69,4761
8,"Russia",49,2401
6,"Russia",38,1444
7,"Russia",49,2401
7,"Russia",25,625
3,"Russia",22,484
4,"Russia",61,3721
10,"US",54,2916
6,"US",45,2025
9,"US",63,3969
8,"US",43,1849
7,"US",44,1936
7,"US",36,1296
8,"US",52,2704
8,"US",28,784
8,"US",67,4489
10,"US",61,3721
8,"US",49,2401
7,"US",43,1849
9,"US",51,2601
9,"US",59,3481
4,"US",22,484
7,"US",52,2704
6,"US",44,1936
9,"US",65,4225
9,"US",60,3600
10,"US",59,3481
8,"US",26,676
2,"US",54,2916
5,"US",32,1024
0,"US",30,900
7,"US",36,1296
8,"US",49,2401
1,"US",54,2916
8,"US",44,1936
7,"US",36,1296
8,"US",50,2500
6,"US",43,1849
9,"US",58,3364
8,"US",59,3481
8,"US",25,625
5,"US",65,4225
8,"US",68,4624
5,"US",49,2401
8,"US",59,3481
8,"US",45,2025
8,"US",40,1600
8,"US",45,2025
9,"US",39,1521
8,"US",41,1681
6,"US",50,2500
7,"US",45,2025
8,"US",37,1369
7,"US",25,625
5,"US",27,729
7,"US",50,2500
8,"US",50,2500
7,"US",44,1936
7,"US",27,729
6,"US",59,3481
9,"US",30,900
8,"US",50,2500
7,"US",31,961
3,"US",44,1936
8,"US",40,1600
10,"US",23,529
8,"US",42,1764
6,"US",56,3136
8,"US",38,1444
8,"US",35,1225
5,"US",23,529
3,"US",43,1849
7,"US",67,4489
8,"US",56,3136
7,"US",54,2916
5,"US",38,1444
7,"US",53,2809
7,"US",40,1600
8,"US",42,1764
5,"US",21,441
8,"US",42,1764
6,"US",33,1089
7,"US",60,3600
5,"US",51,2601
8,"US",50,2500
7,"US",41,1681
7,"US",48,2304
8,"US",34,1156
5,"US",28,784
5,"US",44,1936
5,"US",46,2116
7,"US",55,3025
5,"US",60,3600
8,"US",55,3025
7,"US",43,1849
7,"US",32,1024
8,"US",39,1521
7,"US",33,1089
8,"US",65,4225
6,"US",59,3481
8,"US",60,3600
8,"US",30,900
8,"US",66,4356
6,"US",35,1225
4,"US",38,1444
8,"US",44,1936
5,"US",33,1089
10,"US",68,4624
7,"US",46,2116
7,"US",67,4489
8,"US",50,2500
7,"US",54,2916
6,"US",43,1849
8,"US",25,625
8,"US",26,676
8,"US",43,1849
6,"US",31,961
5,"US",69,4761
9,"US",44,1936
9,"US",63,3969
9,"US",43,1849
5,"US",58,3364
8,"US",57,3249
5,"US",57,3249
7,"US",53,2809
6,"US",33,1089
6,"US",23,529
8,"US",30,900
8,"US",25,625
10,"US",44,1936
8,"US",49,2401
8,"US",51,2601
5,"US",31,961
8,"US",70,4900
8,"US",70,4900
8,"US",34,1156
7,"US",52,2704
6,"US",46,2116
10,"US",64,4096
8,"US",26,676
8,"US",60,3600
5,"US",55,3025
7,"US",59,3481
9,"US",31,961
8,"US",26,676
9,"US",45,2025
8,"US",29,841
5,"US",45,2025
7,"US",38,1444
5,"US",45,2025
7,"US",28,784
9,"US",55,3025
8,"US",62,3844
5,"US",29,841
7,"US",47,2209
4,"US",38,1444
9,"US",51,2601
8,"US",37,1369
5,"US",30,900
8,"US",47,2209
9,"US",35,1225
4,"US",57,3249
8,"US",61,3721
7,"US",28,784
4,"US",24,576
7,"US",37,1369
10,"US",49,2401
8,"US",44,1936
7,"US",26,676
5,"US",65,4225
10,"US",58,3364
9,"US",59,3481
10,"US",24,576
7,"US",29,841
5,"US",53,2809
6,"US",46,2116
6,"US",28,784
8,"US",38,1444
10,"US",59,3481
8,"US",22,484
6,"US",46,2116
7,"US",31,961
10,"US",29,841
10,"US",62,3844
7,"US",38,1444
8,"US",68,4624
9,"US",28,784
8,"US",25,625
8,"US",40,1600
10,"US",57,3249
6,"US",28,784
8,"US",57,3249
6,"US",48,2304
7,"US",57,3249
7,"US",41,1681
4,"US",26,676
7,"US",36,1296
7,"US",32,1024
5,"US",39,1521
7,"US",60,3600
10,"US",59,3481
6,"US",47,2209
7,"US",41,1681
8,"US",28,784
7,"US",33,1089
7,"US",56,3136
7,"US",45,2025
3,"US",26,676
10,"US",63,3969
8,"US",43,1849
7,"US",51,2601
10,"US",60,3600
8,"US",40,1600
5,"US",45,2025
6,"US",69,4761
8,"US",41,1681
7,"US",69,4761
6,"US",31,961
5,"US",50,2500
5,"US",59,3481
6,"US",45,2025
7,"US",41,1681
5,"US",24,576
8,"US",21,441
5,"US",55,3025
7,"US",43,1849
7,"US",22,484
7,"US",61,3721
2,"US",25,625
5,"US",64,4096
7,"US",39,1521
4,"US",47,2209
8,"US",51,2601
5,"US",46,2116
6,"US",39,1521
7,"US",46,2116
7,"US",35,1225
5,"US",35,1225
10,"US",64,4096
7,"US",32,1024
5,"US",59,3481
9,"US",68,4624
6,"US",41,1681
3,"US",56,3136
8,"US",22,484
10,"US",64,4096
7,"US",21,441
7,"US",51,2601
7,"US",33,1089
5,"US",48,2304
5,"US",61,3721
7,"US",58,3364
8,"US",56,3136
6,"US",40,1600
6,"US",69,4761
6,"US",57,3249
7,"US",63,3969
6,"US",70,4900
8,"US",21,441
8,"US",52,2704
5,"US",30,900
4,"US",46,2116
8,"US",65,4225
9,"US",56,3136
5,"US",42,1764
8,"US",32,1024
8,"US",60,3600
5,"US",41,1681
8,"US",50,2500
3,"US",54,2916
3,"US",40,1600
5,"US",65,4225
8,"US",45,2025
6,"US",25,625
8,"US",50,2500
7,"US",23,529
6,"US",51,2601
5,"US",40,1600
6,"US",48,2304
6,"US",43,1849
7,"US",26,676
0,"US",43,1849
5,"US",32,1024
5,"US",42,1764
6,"US",36,1296
7,"US",40,1600
8,"US",22,484
8,"US",22,484
10,"US",23,529
5,"US",36,1296
8,"US",49,2401
8,"US",37,1369
7,"US",65,4225
4,"US",34,1156
2,"US",46,2116
8,"US",41,1681
7,"US",43,1849
7,"US",58,3364
8,"US",39,1521
6,"US",25,625
10,"US",40,1600
8,"US",52,2704
5,"US",30,900
6,"US",36,1296
2,"US",64,4096
8,"US",25,625
7,"US",35,1225
7,"US",43,1849
6,"US",59,3481
7,"US",33,1089
6,"US",25,625
8,"US",45,2025
8,"US",32,1024
10,"US",59,3481
3,"US",33,1089
10,"US",51,2601
7,"US",51,2601
7,"US",40,1600
8,"US",54,2916
5,"US",48,2304
7,"US",62,3844
8,"US",40,1600
7,"US",28,784
7,"US",56,3136
6,"US",45,2025
8,"US",34,1156
8,"US",38,1444
0,"US",48,2304
8,"US",49,2401
7,"US",41,1681
7,"US",47,2209
8,"US",42,1764
8,"US",23,529
8,"US",50,2500
9,"US",38,1444
7,"US",28,784
8,"US",28,784
7,"US",28,784
5,"US",69,4761
8,"US",32,1024
5,"US",46,2116
6,"US",59,3481
8,"US",39,1521
6,"US",43,1849
7,"US",24,576
9,"US",52,2704
7,"US",28,784
5,"US",51,2601
5,"US",29,841
10,"US",30,900
9,"US",69,4761
5,"US",37,1369
9,"US",44,1936
5,"US",60,3600
8,"US",41,1681
9,"US",44,1936
5,"US",33,1089
8,"US",50,2500
9,"US",53,2809
9,"US",51,2601
7,"US",53,2809
9,"US",51,2601
0,"US",43,1849
6,"US",21,441
9,"US",70,4900
6,"US",24,576
7,"US",60,3600
6,"US",45,2025
8,"US",50,2500
0,"US",59,3481
8,"US",50,2500
8,"US",55,3025
8,"US",42,1764
10,"US",60,3600
7,"US",36,1296
8,"US",59,3481
5,"US",50,2500
7,"US",54,2916
8,"US",44,1936
6,"US",50,2500
6,"US",42,1764
9,"US",47,2209
5,"US",48,2304
5,"US",60,3600
4,"US",50,2500
6,"US",67,4489
7,"US",52,2704
8,"US",62,3844
10,"US",70,4900
6,"US",48,2304
7,"US",40,1600
7,"US",70,4900
10,"US",30,900
7,"US",44,1936
9,"US",41,1681
5,"US",64,4096
7,"US",35,1225
8,"US",26,676
9,"US",35,1225
5,"US",46,2116
7,"US",53,2809
7,"US",56,3136
8,"US",27,729
7,"US",47,2209
8,"US",39,1521
9,"US",66,4356
7,"US",53,2809
8,"US",50,2500
8,"US",67,4489
5,"US",27,729
8,"US",66,4356
9,"US",59,3481
8,"US",49,2401
5,"US",70,4900
5,"US",36,1296
10,"US",39,1521
6,"US",31,961
9,"US",23,529
7,"US",48,2304
8,"US",38,1444
7,"US",54,2916
5,"US",24,576
5,"US",68,4624
8,"US",21,441
9,"US",49,2401
5,"US",44,1936
10,"US",25,625
5,"US",25,625
5,"US",32,1024
7,"US",33,1089
5,"US",23,529
8,"US",49,2401
8,"US",43,1849
6,"US",38,1444
5,"US",37,1369
0,"US",27,729
8,"US",56,3136
8,"US",38,1444
7,"US",28,784
6,"US",52,2704
8,"US",45,2025
8,"US",48,2304
7,"US",45,2025
7,"US",27,729
7,"US",46,2116
7,"US",41,1681
8,"US",50,2500
7,"US",62,3844
6,"US",52,2704
8,"US",51,2601
7,"US",53,2809
0,"US",43,1849
9,"US",51,2601
5,"US",54,2916
8,"US",43,1849
6,"US",22,484
7,"US",44,1936
8,"US",23,529
10,"US",27,729
8,"US",65,4225
10,"US",43,1849
8,"US",37,1369
9,"US",54,2916
5,"US",57,3249
9,"US",27,729
5,"US",23,529
8,"US",24,576
8,"US",30,900
6,"US",37,1369
8,"US",49,2401
8,"US",51,2601
5,"US",23,529
8,"US",63,3969
9,"US",40,1600
8,"US",36,1296
5,"US",23,529
9,"US",35,1225
8,"US",67,4489
7,"US",47,2209
10,"US",67,4489
8,"US",61,3721
8,"US",50,2500
9,"US",61,3721
6,"US",45,2025
5,"US",28,784
8,"US",56,3136
9,"US",36,1296
8,"US",37,1369
8,"US",41,1681
7,"US",52,2704
7,"US",42,1764
10,"US",48,2304
5,"US",43,1849
6,"US",40,1600
8,"US",60,3600
6,"US",37,1369
5,"US",49,2401
8,"US",47,2209
8,"US",40,1600
7,"US",65,4225
7,"US",40,1600
9,"US",39,1521
8,"US",39,1521
9,"US",60,3600
10,"US",42,1764
8,"US",44,1936
7,"US",28,784
4,"US",27,729
7,"US",49,2401
8,"US",48,2304
8,"US",38,1444
8,"US",52,2704
5,"US",28,784
2,"US",48,2304
6,"US",21,441
9,"US",43,1849
7,"US",35,1225
6,"US",23,529
7,"US",31,961
8,"US",47,2209
9,"US",39,1521
7,"US",21,441
10,"US",40,1600
8,"US",55,3025
6,"US",38,1444
7,"US",46,2116
7,"US",41,1681
10,"US",27,729
8,"US",40,1600
8,"US",70,4900
7,"US",28,784
8,"US",26,676
5,"US",28,784
5,"US",60,3600
7,"US",21,441
5,"US",46,2116
9,"US",65,4225
8,"US",59,3481
9,"US",31,961
4,"US",59,3481
6,"US",37,1369
6,"US",26,676
8,"US",36,1296
8,"US",55,3025
4,"US",55,3025
8,"US",42,1764
9,"US",21,441
7,"US",33,1089
8,"US",24,576
4,"US",61,3721
8,"US",24,576
7,"US",45,2025
0,"US",43,1849
5,"US",23,529
10,"US",45,2025
8,"US",22,484
8,"US",47,2209
6,"US",29,841
7,"US",27,729
8,"US",35,1225
8,"US",23,529
9,"US",44,1936
8,"US",45,2025
8,"US",26,676
5,"US",33,1089
8,"US",28,784
8,"US",31,961
6,"US",25,625
8,"US",28,784
8,"US",32,1024
7,"US",25,625
7,"US",63,3969
7,"US",50,2500
7,"US",50,2500
7,"US",40,1600
7,"US",26,676
7,"US",27,729
7,"US",30,900
10,"US",29,841
3,"US",63,3969
7,"US",36,1296
9,"US",36,1296
6,"US",64,4096
7,"US",42,1764
6,"US",39,1521
8,"US",29,841
8,"US",29,841
7,"US",55,3025
0,"US",34,1156
8,"US",70,4900
7,"US",41,1681
7,"US",58,3364
8,"US",43,1849
8,"US",41,1681
5,"US",44,1936
9,"US",30,900
8,"US",59,3481
7,"US",34,1156
7,"US",25,625
5,"US",41,1681
9,"US",57,3249
9,"US",34,1156
7,"US",67,4489
8,"US",43,1849
5,"US",67,4489
7,"US",37,1369
7,"US",23,529
7,"US",22,484
4,"US",45,2025
8,"US",57,3249
9,"US",70,4900
8,"US",31,961
7,"US",32,1024
7,"US",31,961
7,"US",54,2916
7,"US",56,3136
10,"US",65,4225
4,"US",39,1521
6,"US",64,4096
7,"US",34,1156
6,"US",28,784
6,"US",26,676
9,"US",66,4356
4,"US",63,3969
10,"US",68,4624
8,"US",35,1225
9,"US",39,1521
8,"US",44,1936
7,"US",44,1936
10,"US",67,4489
10,"US",52,2704
3,"US",22,484
8,"US",67,4489
4,"US",43,1849
7,"US",25,625
9,"US",27,729
6,"US",31,961
7,"US",44,1936
5,"US",44,1936
4,"US",49,2401
10,"US",53,2809
5,"US",50,2500
8,"US",68,4624
10,"US",47,2209
5,"US",52,2704
9,"US",48,2304
3,"US",46,2116
5,"US",68,4624
5,"US",36,1296
5,"US",59,3481
5,"US",55,3025
10,"US",69,4761
10,"US",39,1521
6,"US",34,1156
10,"US",48,2304
6,"US",42,1764
6,"US",36,1296
10,"US",32,1024
10,"US",36,1296
8,"US",43,1849
5,"US",27,729
10,"US",24,576
7,"US",46,2116
8,"US",57,3249
8,"US",53,2809
10,"US",61,3721
7,"US",46,2116
5,"US",46,2116
8,"US",59,3481
9,"US",51,2601
8,"US",38,1444
5,"US",34,1156
8,"US",56,3136
5,"US",45,2025
7,"US",44,1936
7,"US",22,484
5,"US",46,2116
5,"US",59,3481
5,"US",50,2500
8,"US",35,1225
5,"US",41,1681
8,"US",56,3136
5,"US",34,1156
8,"US",43,1849
5,"US",22,484
7,"US",28,784
5,"US",69,4761
7,"US",27,729
8,"US",60,3600
7,"US",27,729
7,"US",54,2916
8,"US",38,1444
6,"US",22,484
5,"US",48,2304
8,"US",42,1764
6,"US",38,1444
8,"US",31,961
7,"US",34,1156
3,"US",26,676
8,"US",34,1156
9,"US",48,2304
7,"US",51,2601
8,"US",33,1089
7,"US",27,729
7,"US",37,1369
10,"US",29,841
10,"US",34,1156
5,"US",39,1521
10,"US",61,3721
9,"US",59,3481
7,"US",28,784
10,"US",41,1681
7,"US",21,441
8,"US",29,841
5,"US",42,1764
6,"US",26,676
7,"US",29,841
8,"US",47,2209
9,"US",23,529
6,"US",56,3136
8,"US",29,841
8,"US",46,2116
8,"US",22,484
7,"US",33,1089
6,"US",53,2809
6,"US",33,1089
7,"US",55,3025
8,"US",40,1600
8,"US",50,2500
6,"US",26,676
7,"US",41,1681
7,"US",40,1600
5,"US",49,2401
2,"US",31,961
8,"US",52,2704
7,"US",45,2025
5,"US",43,1849
7,"US",44,1936
8,"US",29,841
8,"US",65,4225
5,"US",28,784
8,"US",35,1225
8,"US",62,3844
7,"US",27,729
10,"US",65,4225
8,"US",52,2704
6,"US",46,2116
8,"US",48,2304
8,"US",58,3364
8,"US",38,1444
10,"US",50,2500
8,"US",47,2209
8,"US",62,3844
8,"US",45,2025
7,"US",21,441
8,"US",47,2209
5,"US",32,1024
7,"US",55,3025
8,"US",44,1936
10,"US",61,3721
7,"US",28,784
8,"US",66,4356
9,"US",22,484
6,"US",42,1764
10,"US",47,2209
7,"US",59,3481
5,"US",29,841
3,"US",35,1225
8,"US",59,3481
5,"US",41,1681
5,"US",66,4356
8,"US",54,2916
5,"US",32,1024
5,"US",70,4900
5,"US",33,1089
8,"US",39,1521
0,"US",50,2500
9,"US",58,3364
5,"US",35,1225
9,"US",59,3481
8,"US",51,2601
7,"US",48,2304
8,"US",42,1764
10,"US",41,1681
8,"US",39,1521
6,"US",22,484
8,"US",42,1764
6,"US",70,4900
8,"US",23,529
8,"US",51,2601
8,"US",68,4624
8,"US",28,784
6,"US",39,1521
7,"US",31,961
5,"US",24,576
7,"US",51,2601
8,"US",64,4096
9,"US",56,3136
8,"US",41,1681
7,"US",34,1156
4,"US",41,1681
7,"US",66,4356
8,"US",50,2500
8,"US",40,1600
0,"US",44,1936
7,"US",57,3249
7,"US",27,729
8,"US",21,441
10,"US",24,576
9,"US",60,3600
7,"US",32,1024
8,"US",70,4900
7,"US",55,3025
6,"US",33,1089
10,"US",58,3364
8,"US",51,2601
3,"US",26,676
9,"US",50,2500
4,"US",53,2809
5,"US",60,3600
7,"US",51,2601
7,"US",35,1225
5,"US",65,4225
4,"US",43,1849
5,"US",37,1369
8,"US",42,1764
10,"US",36,1296
2,"US",65,4225
7,"US",23,529
8,"US",46,2116
6,"US",26,676
7,"US",48,2304
7,"US",39,1521
8,"US",43,1849
4,"US",50,2500
7,"US",55,3025
6,"US",64,4096
10,"US",23,529
8,"US",40,1600
7,"US",37,1369
8,"US",21,441
10,"US",32,1024
7,"US",69,4761
7,"US",30,900
8,"US",39,1521
10,"US",38,1444
7,"US",30,900
5,"US",53,2809
8,"US",43,1849
5,"US",51,2601
8,"US",51,2601
8,"US",59,3481
8,"US",38,1444
10,"US",65,4225
6,"US",66,4356
7,"US",58,3364
3,"US",66,4356
10,"US",54,2916
6,"US",24,576
6,"US",32,1024
6,"US",58,3364
8,"US",25,625
4,"US",29,841
8,"US",64,4096
5,"US",57,3249
5,"US",40,1600
9,"US",62,3844
6,"US",39,1521
7,"US",66,4356
8,"US",69,4761
7,"US",46,2116
5,"US",32,1024
7,"US",57,3249
8,"US",53,2809
7,"US",41,1681
6,"US",28,784
8,"US",57,3249
8,"US",64,4096
8,"US",47,2209
8,"US",26,676
10,"US",52,2704
8,"US",38,1444
8,"US",27,729
6,"US",40,1600
7,"US",47,2209
6,"US",52,2704
8,"US",39,1521
7,"US",52,2704
5,"US",43,1849
8,"US",28,784
5,"US",51,2601
7,"US",45,2025
7,"US",37,1369
7,"US",70,4900
5,"US",21,441
8,"US",70,4900
9,"US",43,1849
8,"US",49,2401
7,"US",49,2401
7,"US",35,1225
8,"US",39,1521
10,"US",61,3721
5,"US",35,1225
6,"US",25,625
8,"US",57,3249
4,"US",46,2116
7,"US",28,784
8,"US",49,2401
8,"US",48,2304
10,"US",54,2916
7,"US",40,1600
5,"US",50,2500
7,"US",44,1936
7,"US",67,4489
8,"US",35,1225
8,"US",47,2209
5,"US",25,625
9,"US",47,2209
9,"US",39,1521
5,"US",29,841
5,"US",37,1369
5,"US",54,2916
6,"US",43,1849
9,"US",49,2401
8,"US",22,484
5,"US",46,2116
8,"US",46,2116
8,"US",27,729
6,"US",30,900
7,"US",21,441
7,"US",55,3025
8,"US",42,1764
9,"US",45,2025
7,"US",42,1764
7,"US",49,2401
7,"US",38,1444
8,"US",38,1444
7,"US",36,1296
5,"US",34,1156
7,"US",21,441
7,"US",43,1849
10,"US",60,3600
9,"US",67,4489
7,"US",31,961
6,"US",56,3136
7,"US",55,3025
8,"US",23,529
7,"US",27,729
5,"US",50,2500
5,"US",63,3969
10,"US",26,676
8,"US",46,2116
4,"US",27,729
6,"US",54,2916
8,"US",60,3600
7,"US",30,900
10,"US",33,1089
9,"US",62,3844
8,"US",44,1936
8,"US",42,1764
6,"US",46,2116
7,"US",26,676
7,"US",21,441
3,"US",53,2809
8,"US",33,1089
8,"US",36,1296
8,"US",70,4900
7,"US",33,1089
5,"US",41,1681
8,"US",46,2116
10,"US",23,529
9,"US",65,4225
8,"US",57,3249
7,"US",55,3025
5,"US",45,2025
5,"US",52,2704
9,"US",26,676
8,"US",68,4624
8,"US",44,1936
7,"US",37,1369
1,"US",66,4356
6,"US",50,2500
8,"US",24,576
7,"US",50,2500
6,"US",32,1024
6,"US",44,1936
8,"US",23,529
8,"US",59,3481
7,"US",54,2916
7,"US",44,1936
8,"US",69,4761
8,"US",47,2209
8,"US",48,2304
8,"US",28,784
5,"US",39,1521
7,"US",65,4225
8,"US",69,4761
8,"US",59,3481
7,"US",25,625
6,"US",32,1024
9,"US",55,3025
5,"US",41,1681
5,"US",36,1296
5,"US",23,529
8,"US",34,1156
4,"US",41,1681
6,"US",38,1444
6,"US",64,4096
6,"US",24,576
8,"US",42,1764
4,"US",37,1369
5,"US",50,2500
8,"US",55,3025
8,"US",45,2025
8,"US",22,484
8,"US",44,1936
5,"US",41,1681
6,"US",41,1681
8,"US",69,4761
9,"US",61,3721
9,"US",40,1600
8,"US",48,2304
7,"US",36,1296
7,"US",37,1369
8,"US",32,1024
7,"US",23,529
5,"US",41,1681
7,"US",37,1369
8,"US",48,2304
5,"US",42,1764
5,"US",59,3481
9,"US",37,1369
8,"US",40,1600
7,"US",57,3249
7,"US",40,1600
9,"US",52,2704
2,"US",23,529
9,"US",58,3364
5,"US",69,4761
6,"US",61,3721
6,"US",37,1369
8,"US",24,576
8,"US",44,1936
7,"US",60,3600
5,"US",42,1764
7,"US",62,3844
5,"US",63,3969
